Age_bias_correction,Model_name,MAE_cole_bounded,MAE_cole_unbounded,MAE_orx_bounded,MAE_orx_unbounded,MSE_cole_bounded,MSE_cole_unbounded,MSE_orx_bounded,MSE_orx_unbounded,Rsquared_cole_bounded,Rsquared_cole_unbounded,Rsquared_orx_bounded,Rsquared_orx_unbounded,"corr[BA,CA]_cole_bounded","corr[BA,CA]_cole_unbounded","corr[BA,CA]_orx_bounded","corr[BA,CA]_orx_unbounded","corr[PAD,CA]_cole_bounded","corr[PAD,CA]_cole_unbounded","corr[PAD,CA]_orx_bounded","corr[PAD,CA]_orx_unbounded","MAE_cole_age.[55,60]","MAE_cole_age.[60,65]","MAE_cole_age.[65,70]","MAE_cole_age.[70,75]","MAE_cole_age.[75,80]","MAE_cole_age.[80,85]","MAE_orx_age.[55,60]","MAE_orx_age.[60,65]","MAE_orx_age.[65,70]","MAE_orx_age.[70,75]","MAE_orx_age.[75,80]","MAE_orx_age.[80,85]","meanPAD_cole_age.[55,60]","meanPAD_cole_age.[60,65]","meanPAD_cole_age.[65,70]","meanPAD_cole_age.[70,75]","meanPAD_cole_age.[75,80]","meanPAD_cole_age.[80,85]","meanPAD_orx_age.[55,60]","meanPAD_orx_age.[60,65]","meanPAD_orx_age.[65,70]","meanPAD_orx_age.[70,75]","meanPAD_orx_age.[75,80]","meanPAD_orx_age.[80,85]","MAE_cole_bounded_education.[8,15]",MAE_cole_bounded_ethnicity.Asian,MAE_cole_bounded_ethnicity.Chinese,MAE_cole_bounded_ethnicity.Other,MAE_cole_bounded_CN.5,MAE_cole_bounded_CN.0,MAE_cole_bounded_ethnicity.Black,MAE_cole_bounded_ethnicity.White,MAE_cole_bounded_ethnicity.Mixed,"MAE_cole_bounded_education.[16,30]",MAE_cole_bounded_manufacturer.Siemens,MAE_cole_bounded_machine.Skyra,"MAE_cole_unbounded_education.[8,15]",MAE_cole_unbounded_ethnicity.Asian,MAE_cole_unbounded_ethnicity.Chinese,MAE_cole_unbounded_ethnicity.Other,MAE_cole_unbounded_CN.5,MAE_cole_unbounded_CN.0,MAE_cole_unbounded_ethnicity.Black,MAE_cole_unbounded_ethnicity.White,MAE_cole_unbounded_ethnicity.Mixed,"MAE_cole_unbounded_education.[16,30]",MAE_cole_unbounded_manufacturer.Siemens,MAE_cole_unbounded_machine.Skyra,"MAE_orx_bounded_education.[8,15]",MAE_orx_bounded_ethnicity.Asian,MAE_orx_bounded_ethnicity.Chinese,MAE_orx_bounded_ethnicity.Other,MAE_orx_bounded_CN.5,MAE_orx_bounded_CN.0,MAE_orx_bounded_ethnicity.Black,MAE_orx_bounded_ethnicity.White,MAE_orx_bounded_ethnicity.Mixed,"MAE_orx_bounded_education.[16,30]",MAE_orx_bounded_manufacturer.Siemens,MAE_orx_bounded_machine.Skyra,"MAE_orx_unbounded_education.[8,15]",MAE_orx_unbounded_ethnicity.Asian,MAE_orx_unbounded_ethnicity.Chinese,MAE_orx_unbounded_ethnicity.Other,MAE_orx_unbounded_CN.5,MAE_orx_unbounded_CN.0,MAE_orx_unbounded_ethnicity.Black,MAE_orx_unbounded_ethnicity.White,MAE_orx_unbounded_ethnicity.Mixed,"MAE_orx_unbounded_education.[16,30]",MAE_orx_unbounded_manufacturer.Siemens,MAE_orx_unbounded_machine.Skyra,aurocPAD_bounded_CNvsCondition.Dementia,aurocBA_bounded_CNvsCondition.OtherSpinalChord,aurocPAD_bounded_CNvsCondition.Alzheimer,aurocPAD_bounded_CNvsCondition.MultipleSclerosis,aurocBA_bounded_CNvsCondition.MCI,aurocPAD_bounded_CNvsCondition.Parkinson,aurocPAD_bounded_CNvsCondition.OtherSpinalChord.Parkinson,aurocBA_bounded_CNvsCondition.OtherSpinalChord.Parkinson,aurocBA_bounded_CNvsCondition.Dementia.Alzheimer,aurocBA_bounded_CNvsCondition.Dementia,aurocPAD_bounded_CNvsCondition.OtherSpinalChord.MultipleSclerosis,aurocBA_bounded_CNvsCondition.MultipleSclerosis,aurocPAD_bounded_CNvsCondition.OtherSpinalChord.Dementia,aurocPAD_bounded_CNvsCondition.OtherSpinalChord,aurocPAD_bounded_CNvsCondition.SMC,aurocBA_bounded_CNvsCondition.Parkinson,aurocBA_bounded_CNvsCondition.Alzheimer,aurocPAD_bounded_CNvsCondition.Alzheimer.Dementia,aurocBA_bounded_CNvsCondition.OtherSpinalChord.MultipleSclerosis,aurocBA_bounded_CNvsCondition.Alzheimer.Dementia,aurocPAD_bounded_CNvsCondition.Dementia.Alzheimer,aurocBA_bounded_CNvsNoCN,aurocBA_bounded_CNvsCondition.SMC,aurocPAD_bounded_CNvsCondition.MCI,aurocPAD_bounded_CNvsNoCN,aurocBA_bounded_CNvsCondition.OtherSpinalChord.Dementia,aurocPAD_unbounded_CNvsCondition.Dementia,aurocBA_unbounded_CNvsCondition.OtherSpinalChord,aurocPAD_unbounded_CNvsCondition.Alzheimer,aurocPAD_unbounded_CNvsCondition.MultipleSclerosis,aurocBA_unbounded_CNvsCondition.MCI,aurocPAD_unbounded_CNvsCondition.Parkinson,aurocPAD_unbounded_CNvsCondition.OtherSpinalChord.Parkinson,aurocBA_unbounded_CNvsCondition.OtherSpinalChord.Parkinson,aurocBA_unbounded_CNvsCondition.Dementia.Alzheimer,aurocBA_unbounded_CNvsCondition.Dementia,aurocPAD_unbounded_CNvsCondition.OtherSpinalChord.MultipleSclerosis,aurocBA_unbounded_CNvsCondition.MultipleSclerosis,aurocPAD_unbounded_CNvsCondition.OtherSpinalChord.Dementia,aurocPAD_unbounded_CNvsCondition.OtherSpinalChord,aurocPAD_unbounded_CNvsCondition.SMC,aurocBA_unbounded_CNvsCondition.Parkinson,aurocBA_unbounded_CNvsCondition.Alzheimer,aurocPAD_unbounded_CNvsCondition.Alzheimer.Dementia,aurocBA_unbounded_CNvsCondition.OtherSpinalChord.MultipleSclerosis,aurocBA_unbounded_CNvsCondition.Alzheimer.Dementia,aurocPAD_unbounded_CNvsCondition.Dementia.Alzheimer,aurocBA_unbounded_CNvsNoCN,aurocBA_unbounded_CNvsCondition.SMC,aurocPAD_unbounded_CNvsCondition.MCI,aurocPAD_unbounded_CNvsNoCN,aurocBA_unbounded_CNvsCondition.OtherSpinalChord.Dementia,Model_type,Oversampling,Training_sex,Training_healthy_group,Description,features_type
lange,batch8_model_lr0.005_epoch200_ORXtrue_COLEfalse_gender0_SOFTfalse_merged_results.csv--lange,2.7456517185702416,2.751870079601038,2.691224945734067,2.6973331184918643,12.917136492464012,12.952794094288718,12.523943377492476,12.559167413267732,0.6609315047205042,0.6646459186395688,0.6804085050617087,0.6834372362824405,0.8295713746577417,0.8313974680579822,0.8399198627889831,0.8413825211615168,-0.4068008882629603,-0.4106942781262033,-0.3889747751255954,-0.3929681856686702,2.515876575247057,2.8372033412253153,2.5236892295726308,3.152568070822641,2.8452923101516907,,2.515876575247057,2.8088269145345084,2.4769543201531476,3.0266203498248587,2.562119734198632,,1.4879038337306694,-0.571026425361396,-1.4566272147845565,-2.541218134156749,-2.771232483047376,,1.4879038337306694,-0.5441394729612898,-1.380695945329226,-2.3806569751847912,-2.407221063169074,,2.6859706803911623,1.6966644507642528,,2.719610452389184,2.8879565785721795,2.5896490645574235,,2.771389500938504,2.4124593856458105,2.474006412088933,2.7456517185702416,2.7456517185702416,2.700784271653186,1.6966644507642528,,2.719610452389184,2.8879565785721795,2.6034778865739967,,2.778014372452845,2.4124593856458105,2.474006412088933,2.751870079601038,2.751870079601038,2.5968584079242034,1.6966644507642528,,2.6030161781229895,2.835927837630167,2.53316486381679,,2.717379784533315,2.4124593856458105,2.474006412088933,2.691224945734067,2.691224945734067,2.611505917504706,1.6966644507642528,,2.6030161781229895,2.835927837630167,2.546717428816057,,2.723902443686718,2.4124593856458105,2.474006412088933,2.6973331184918643,2.6973331184918643,,,,,,0.4857397504456328,,,,,,,,,,0.7058823529411765,,,,,,0.6589925625422584,,,0.5409905341446923,,,,,,,0.4825255285488278,,,,,,,,,,0.71289371494319,,,,,,0.6636324588647327,,,0.535683605365757,,DL,none,female,orx,real,Custom3dCNN
lange,batch4_model_lr0.01_epoch200_ORXfalse_COLEtrue_gender1_SOFTtrue_RESNETfalse_merged_results.csv--lange,1.8949006838056095,1.9016823694552916,1.866963842401557,1.873548535070822,5.853221077070402,5.891239702027246,5.703165469818233,5.740063697728481,0.8463558185439667,0.8474729649860973,0.8544641153795614,0.855317604402012,0.9216425402377562,0.9223998314670562,0.925839437707454,0.9264331022256176,-0.4318633583556897,-0.4379600230142321,-0.4189564901469972,-0.4249532371946501,1.8579819626228695,1.9238820057673744,1.846586967604948,1.9868091204587872,1.7726437301685722,,1.8579819626228695,1.905987906258295,1.8285563491560528,1.9082781760734144,1.712020966476096,,1.462890268353987,-0.5388746682696696,-0.6293233165531514,-1.469271438202156,-1.7435485558531438,,1.462890268353987,-0.5098591168447101,-0.5921381783416292,-1.2966936227285442,-1.660161660973987,,1.9901113346817785,1.6394849363929396,,1.7539783121639312,1.9456687724755848,1.839245827242268,,1.91679919922424,0.5524086413404206,1.4251753267905862,1.8949006838056095,1.8949006838056095,2.0053183868086952,1.6394849363929396,,1.7539783121639312,1.9456687724755848,1.8537184725448657,,1.924041127840422,0.5524086413404206,1.4251753267905862,1.9016823694552916,1.9016823694552916,1.9571792077373595,1.6394849363929396,,1.709309291104673,1.9130933454273968,1.8165762314041027,,1.888706809313224,0.5524086413404206,1.4251753267905862,1.866963842401557,1.866963842401557,1.9718849926887343,1.6394849363929396,,1.709309291104673,1.9130933454273968,1.830573817693524,,1.8957553484552228,0.5524086413404206,1.4251753267905862,1.873548535070822,1.873548535070822,,,,,,0.5493909685086156,,,,,,,,,,0.7321004159239454,,,,,,0.6739350912778905,,,0.5758958755916159,,,,,,,0.5364231267078958,,,,,,,,,,0.737918883934992,,,,,,0.6787649507698407,,,0.5666754774334236,,DL,none,male,cole,soft,SFCN
lange,batch4_model_lr0.01_epoch200_ORXfalse_COLEtrue_gender0_SOFTtrue_RESNETfalse_merged_results.csv--lange,2.101534202293687,2.1086189892710525,2.083385783283424,2.090237787442629,7.019295534021858,7.06217667468446,6.926700333807227,6.968130366767171,0.8157469361703034,0.8171568424616475,0.8232414146290847,0.8243633089469158,0.9169419824724122,0.9180467301025622,0.9213919281888416,0.9223179759324138,-0.5745506289606452,-0.5783131295726051,-0.5732456255218428,-0.5768756436512663,1.804757648817228,1.7914747411354122,2.0110721371287896,2.6042271887265165,3.2380590911583726,,1.804757648817228,1.7721631316289472,1.975991683512079,2.480960383078556,3.175103156237134,,1.2454882604697226,-0.5889212027564565,-1.261806473483875,-2.500066526452572,-3.2380590911583726,,1.2454882604697226,-0.5637393914016281,-1.2466136144727076,-2.3783396161094044,-3.175103156237134,,2.101458814268979,2.102257274769946,,2.2504132590397723,2.1415187271341307,2.057700899661115,,2.0839857655049694,1.3011362979223016,2.1299445478644903,2.101534202293687,2.101534202293687,2.1179345342105727,2.102257274769946,,2.2504132590397723,2.1415187271341307,2.072744275111845,,2.0916621208991977,1.3011362979223016,2.1299445478644903,2.1086189892710525,2.1086189892710525,2.0571752055204056,2.102257274769946,,2.1484356999474907,2.113020882176191,2.051015136800556,,2.0691152922484184,1.3011362979223016,2.1299445478644903,2.083385783283424,2.083385783283424,2.07315645003384,2.102257274769946,,2.1484356999474907,2.113020882176191,2.065478607961768,,2.076547324417679,1.3011362979223016,2.1299445478644903,2.090237787442629,2.090237787442629,,,,,,0.4745989304812834,,,,,,,,,,0.7206996434937611,,,,,,0.6721433400946586,,,0.5368323191345503,,,,,,,0.4637566518049762,,,,,,,,,,0.7269883503523659,,,,,,0.6766173263728276,,,0.5279025969735016,,DL,none,female,cole,soft,SFCN
lange,batch4_model_lr0.01_epoch200_ORXfalse_COLEtrue_gender0_SOFTfalse_merged_results.csv--lange,2.5516440220975896,2.554683328658798,2.524760922383664,2.52774706071684,9.92325444196362,9.933712322597968,9.76113086262404,9.77157602318306,0.7395194396315967,0.7428114006758963,0.7509111698571966,0.7537004635747404,0.8800780468259679,0.8817325830733171,0.8853277368713823,0.8866914884927334,-0.3761551245429098,-0.3784528005496592,-0.3426106943345523,-0.3452031661358173,2.1237554363078703,2.3814991961542806,2.7095946705617457,3.173394845173315,2.4043391645096572,,2.1237554363078703,2.3640640549649343,2.707323988818089,3.078558853359627,2.2368450828999005,,0.8269032779833713,-1.0544911686526406,-1.8423679342862824,-2.442636115297659,-1.9752976086777243,,0.8269032779833713,-1.0064788743218551,-1.7759735812213782,-2.282141732963573,-1.588074475509193,,2.3990936073801983,1.4727822106375004,,2.3259474000038143,2.6810502409622137,2.4097815896524137,,2.5810093197963853,1.9714771088691163,2.536919566911124,2.5516440220975896,2.5516440220975896,2.407064009115538,1.4727822106375004,,2.3259474000038143,2.6810502409622137,2.416889621093904,,2.584201325771334,1.9714771088691163,2.536919566911124,2.554683328658798,2.554683328658798,2.375021474915492,1.4727822106375004,,2.41141345349757,2.6510713294841217,2.386791093089319,,2.5480293870721407,1.9714771088691163,2.536919566911124,2.524760922383664,2.524760922383664,2.3827676332529903,1.4727822106375004,,2.41141345349757,2.6510713294841217,2.393726299250356,,2.5511905008282896,1.9714771088691163,2.536919566911124,2.52774706071684,2.52774706071684,,,,,,0.4614527629233511,,,,,,,,,,0.6927361853832441,,,,,,0.6650439486139283,,,0.5698613928329952,,,,,,,0.4573205810441536,,,,,,,,,,0.6997698835035238,,,,,,0.6696953677393774,,,0.5630905967091786,,DL,none,female,cole,real,Custom3dCNN
lange,batch4_model_lr0.01_epoch200_ORXtrue_COLEfalse_gender1_SOFTfalse_merged_results.csv--lange,2.6205566733744288,2.6252810054045193,2.6152860523972077,2.619838456086212,11.233466987696003,11.255889441715643,11.202872525435511,11.224492620525927,0.7051270031471656,0.7085795978733644,0.7141201720504826,0.7170786654593588,0.8510639583346034,0.8523562907585174,0.8571647983648503,0.8581880393825001,-0.2945005468283498,-0.2997586951618206,-0.2688933639379461,-0.274122196388998,2.84167161892194,2.439935079888043,2.3188545572652264,3.024258912129042,2.510079824760545,,2.84167161892194,2.4052906043219706,2.301602058728471,3.036920186793135,2.558250944622791,,1.467057372177684,-0.066985753325086,-0.5782135519876848,-1.9442131695405735,-0.1105471938363852,,1.467057372177684,-0.0775403125506887,-0.5634392016105687,-1.7595153324338229,0.101065078001127,,2.4801944084623666,1.6400865826600963,,2.697785166172875,2.563727836881269,2.6828556652519566,,2.649441034577335,1.3895303763204438,3.23839398511246,2.6205566733744288,2.6205566733744288,2.492011122975606,1.6400865826600963,,2.697785166172875,2.563727836881269,2.6924001519325302,,2.65444864588315,1.3895303763204438,3.23839398511246,2.6252810054045193,2.6252810054045193,2.4920400427155154,1.6400865826600963,,3.1508038314824223,2.593557601901146,2.6390202060159824,,2.620701385432585,1.3895303763204438,3.23839398511246,2.6152860523972077,2.6152860523972077,2.5032557439498895,1.6400865826600963,,3.1508038314824223,2.593557601901146,2.648398772113859,,2.6255998492208885,1.3895303763204438,3.23839398511246,2.619838456086212,2.619838456086212,,,,,,0.5762032085561497,,,,,,,,,,0.731729055258467,,,,,,0.6746281271129141,,,0.579158215010142,,,,,,,0.5736732345750036,,,,,,,,,,0.7373076369912268,,,,,,0.6794092380889447,,,0.5787517346197053,,DL,none,male,orx,real,Custom3dCNN
lange,batch4_model_lr0.01_epoch200_ORXtrue_COLEfalse_gender9_SOFTtrue_RESNETtrue_merged_results.csv--lange,2.4166246833002627,2.419651608668828,2.4138007822224803,2.4167161992663044,9.57409981439632,9.582829138689137,9.545081434482308,9.55354021890038,0.7486845772964489,0.751895935406241,0.7564244141796255,0.7591962113836429,0.8746928903264125,0.8759227766466914,0.8793095420590227,0.8803183139603562,-0.2476930955071994,-0.2525166369595952,-0.2301990546224882,-0.2349634518679627,2.239422128434553,2.5029567463586173,2.3609511752225347,2.7545159969627075,2.0605965966864153,,2.239422128434553,2.551044319479526,2.3610510142021774,2.7204452214797703,1.9562274876638872,,1.401023056978079,-0.4830555519788537,-0.4942259653535824,-0.9543219427198514,-0.8446054645759145,,1.401023056978079,-0.4152676617085967,-0.5087901540754547,-0.6993923592664846,-0.7758574728682381,,2.484540328115717,1.345144290021148,,2.20960028447976,2.4570247002396255,2.372335894676897,,2.445390991978035,1.7174318603118763,2.493448096679723,2.4166246833002627,2.4166246833002627,2.491177405186905,1.345144290021148,,2.20960028447976,2.4570247002396255,2.3788990354134376,,2.448571308036031,1.7174318603118763,2.493448096679723,2.419651608668828,2.419651608668828,2.4758468300513643,1.345144290021148,,2.2359945764965445,2.481349640261169,2.3400166449802207,,2.441116049068287,1.7174318603118763,2.493448096679723,2.4138007822224803,2.4138007822224803,2.482233042046252,1.345144290021148,,2.2359945764965445,2.481349640261169,2.3464767965524973,,2.4441901659655905,1.7174318603118763,2.493448096679723,2.4167161992663044,2.4167161992663044,,,,,,0.5598262032085561,,,,,,,,,,0.7128267973856209,,,,,,0.6709432048681542,,,0.5924273157538877,,,,,,,0.5519200345174745,,,,,,,,,,0.719617431324608,,,,,,0.6760721601797396,,,0.5864005815106059,,DL,none,all,orx,soft,ResNet18
lange,batch8_model_lr0.01_epoch200_ORXtrue_COLEfalse_gender9_SOFTfalse_merged_results.csv--lange,2.5872915023482657,2.5891205529823247,2.596111628241636,2.5978475616726673,10.609976657829042,10.610791864202737,10.681517891545646,10.682126289763604,0.7214933183976581,0.725281485043027,0.727424328881574,0.7307493952907084,0.8603136667200587,0.8619592845016922,0.8657392722151623,0.867046905336676,-0.2892031072989773,-0.292431495331692,-0.2434326734618644,-0.2469867487937153,2.586361505048241,2.192750239694528,2.714069922078626,2.871180955394226,2.636179499287458,,2.586361505048241,2.1947025651070335,2.699807508483885,2.8366128898893925,2.8525629511569184,,1.3498227194118269,-0.466628934394439,-0.7372579397970118,-1.4087874109893386,-1.5030151544740809,,1.3498227194118269,-0.4140217675707148,-0.694281899950656,-1.148804258589449,-0.8693865098167264,,2.5444174334812764,2.6596464286755412,,2.417213783705022,2.7173374551165357,2.4447277573349213,,2.613042720472356,0.5001006620470072,2.270667539865292,2.5872915023482657,2.5872915023482657,2.548924480629515,2.6596464286755412,,2.417213783705022,2.7173374551165357,2.4493095692721485,,2.6149415305574557,0.5001006620470072,2.270667539865292,2.5891205529823247,2.5891205529823247,2.6007968461064306,2.6596464286755412,,2.4380835027108594,2.7160335438086447,2.4651199973915183,,2.621515193503942,0.5001006620470072,2.270667539865292,2.596111628241636,2.596111628241636,2.6047816571540414,2.6596464286755412,,2.4380835027108594,2.7160335438086447,2.4694107545555086,,2.6233215080370016,0.5001006620470072,2.270667539865292,2.5978475616726673,2.5978475616726673,,,,,,0.5723039215686274,,,,,,,,,,0.7174688057040998,,,,,,0.6797498309668695,,,0.6068627450980393,,,,,,,0.5655112900906084,,,,,,,,,,0.7238602042283906,,,,,,0.6841505319500429,,,0.5998480142734421,,DL,none,all,orx,real,Custom3dCNN
lange,batch8_model_lr0.005_epoch200_ORXtrue_COLEfalse_gender9_SOFTtrue_RESNETtrue_merged_results.csv--lange,1.9698638761732987,1.9663465960017936,1.9783187510566236,1.974918394131722,5.869261893515178,5.855205862637538,5.901453892335733,5.88786902159311,0.8459347549825375,0.8484058984534604,0.8494041042096601,0.8515920658949508,0.9258557315697412,0.926924947779332,0.9288289756606992,0.9297305250130872,-0.1419189405091181,-0.1431064381349449,-0.1132372037799482,-0.114717512487207,1.981713251907868,1.8639420270490563,1.888188877475681,2.235466561316056,1.787916832564013,,1.981713251907868,1.890963997984915,1.8745826169707691,2.2401574327721585,1.7994804872821226,,0.9965854144239076,0.1107065694337818,0.2261855231696895,-0.266677161012845,0.4210719595331046,,0.9965854144239076,0.1711235014670743,0.2111779366319827,-0.0993903537160511,0.6530944647400705,,1.9786324684342,2.065439221646788,,1.9662145931119783,1.9099057393130672,2.0355933844960123,,1.9570066483352648,1.8503975572778728,2.1717762943644137,1.9698638761732987,1.9698638761732987,1.970401345950991,2.065439221646788,,1.9662145931119783,1.9099057393130672,2.0278911471783303,,1.9532547746926257,1.8503975572778728,2.1717762943644137,1.9663465960017936,1.9663465960017936,1.9742572093898685,2.065439221646788,,1.9412887827527732,1.9401630430977288,2.0199965243655704,,1.9678149903847817,1.8503975572778728,2.1717762943644137,1.9783187510566236,1.9783187510566236,1.9664228340191456,2.065439221646788,,1.9412887827527732,1.9401630430977288,2.0126882398982553,,1.9641731903277553,1.8503975572778728,2.1717762943644137,1.974918394131722,1.974918394131722,,,,,,0.625,,,,,,,,,,0.7243389780154487,,,,,,0.6713995943204869,,,0.654496281271129,,,,,,,0.6218538760247377,,,,,,,,,,0.7305479649072344,,,,,,0.6764190841207955,,,0.6538690279521575,,DL,none,all,orx,soft,ResNet18
lange,batch4_model_lr0.01_epoch200_ORXfalse_COLEtrue_gender9_SOFTtrue_RESNETtrue_merged_results.csv--lange,2.6178740994769076,2.614618634496862,2.622424310249231,2.619285073212726,11.37126976727712,11.346893811056276,11.3621576791709,11.338757584533528,0.7015097477945447,0.7062234508939673,0.7100554634463816,0.7141985356217613,0.8526982523394278,0.8550776325072169,0.8573376136127067,0.8594145953129039,-0.3358290099839454,-0.3342936466857073,-0.3251504392224477,-0.323878717651158,2.0194923854971947,2.561796718044749,2.8774504604939097,3.343482660042804,1.9457652897017832,,2.0194923854971947,2.6136528597287016,2.841144887776734,3.261885483481771,2.11730228274357,,1.218556066757467,-0.6242946596452739,-1.5922627238695637,-2.0344079217596858,-1.2282359671804746,,1.218556066757467,-0.6200779741840495,-1.4955452350969063,-1.9101442109456228,-1.2495178683765074,,2.439387790528425,2.4373033376022795,,1.930843260269523,2.698001834999244,2.5300335337973414,,2.6351162788413585,3.5545451785273414,3.156065355237184,2.6178740994769076,2.6178740994769076,2.432873521722451,2.4373033376022795,,1.930843260269523,2.698001834999244,2.5236954637362854,,2.6315638407138997,3.5545451785273414,3.156065355237184,2.614618634496862,2.614618634496862,2.474375280318118,2.4373033376022795,,1.9143572045298696,2.7091391215724525,2.527705054803866,,2.6438091522956815,3.5545451785273414,3.156065355237184,2.622424310249231,2.622424310249231,2.467957772306822,2.4373033376022795,,1.9143572045298696,2.7091391215724525,2.52163756147486,,2.640365002454054,3.5545451785273414,3.156065355237184,2.619285073212726,2.619285073212726,,,,,,0.5448603683897801,,,,,,,,,,0.7089275103980986,,,,,,0.671686950642326,,,0.5809330628803245,,,,,,,0.5388681144829569,,,,,,,,,,0.7156263483388466,,,,,,0.6766173263728277,,,0.5763563074076521,,DL,none,all,cole,soft,ResNet18
lange,batch8_model_lr0.01_epoch200_ORXtrue_COLEfalse_gender1_SOFTtrue_RESNETfalse_merged_results.csv--lange,2.0432699259972464,2.0517643579978353,2.0220251127310513,2.030239187521999,6.606373280940726,6.663256355589131,6.477045285197296,6.532019310460296,0.8265859427180255,0.8274850817722078,0.8347159099106636,0.8353557988731544,0.9099220590128424,0.9104505540924056,0.914298875650338,0.9146804334770284,-0.3903842767113857,-0.3980976142914471,-0.3806083282157114,-0.3880523427627204,2.1553157705225328,2.2236891692907177,1.8730329625097295,1.8492082535806216,2.0415800468683005,,2.1553157705225328,2.2285428430761844,1.879613409451364,1.7908107342112427,1.9005110913327568,,1.252793054798287,-0.2489114875673214,-0.311321657118794,-1.3714079272137738,-2.0415800468683005,,1.252793054798287,-0.2256834172063369,-0.2799561894787807,-1.2152990084397075,-1.9005110913327568,,2.0907738744182103,1.766565090570979,,2.089888472150569,2.064575868951928,2.019913143613771,,2.04591240955569,1.3969638347910518,1.7679806299656864,2.0432699259972464,2.0432699259972464,2.1102461100857286,1.766565090570979,,2.089888472150569,2.064575868951928,2.0377943593510848,,2.0550512295356165,1.3969638347910518,1.7679806299656864,2.0517643579978353,2.0517643579978353,2.050570663704498,1.766565090570979,,2.0681394341545207,2.042831118253446,1.999298552852743,,2.0236726397387503,1.3969638347910518,1.7679806299656864,2.0220251127310513,2.0220251127310513,2.0693899351085903,1.766565090570979,,2.0681394341545207,2.042831118253446,2.016555099533233,,2.032532558109436,1.3969638347910518,1.7679806299656864,2.030239187521999,2.030239187521999,,,,,,0.5616830065359477,,,,,,,,,,0.73458853238265,,,,,,0.6761494252873563,,,0.5836206896551723,,,,,,,0.5489716669063713,,,,,,,,,,0.7406155616280742,,,,,,0.6811273376065553,,,0.5746712482653803,,DL,none,male,orx,soft,SFCN
